"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"2022-01-13","D072201130047900155","202201130379560814","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","85","0","-999999","13","0","41","29","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-13","D072201130047880206","202201130379561059","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","0.740700","0","250","1","-999999","18","0","43","40","-999999.00","13000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890544","202201140379562405","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","9","60","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047890545","202201140379562406","萨摩耶有限担保","998","手机归属地验证;百行三要素验证","0","-999999","0.000000","1","-999999","0","38","19","2","29","172","10000.00","10000.00","0.700000","-999999.0000","0.900000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047880506","202201140379562407","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","0.878000","0","500","0","-999999","17","0","8","49","5000.00","18000.00","0.500000","-999999.0000","0.500000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890546","202201140379562408","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.922200","0","489","2","50","14","0","40","145","5000.00","23143.00","0.826100","-999999.0000","0.956500","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047880504","202201140379562409","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","1","0.000000","0","244","0","7","21","2","20","55","5000.00","-999999.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047880505","202201140379562410","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息薄;近3个月人行征信查询次数_人行信息薄;近6个月人行征信查询次数_人行信息薄;近1个月百融多头_人行信息薄;近3个月百融多头_人行信息薄;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","31","0","14","8","-999999.00","-999999.00","1.000000","-999999.0000","0.666700","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047900537","202201140379562428","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","199","1","-999999","8","0","13","64","-999999.00","18000.00","0.285700","-999999.0000","0.714300","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890547","202201140379562433","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","1.000000","0","646","0","-999999","7","0","67","43","9000.00","9000.00","0.000000","0.0000","0.750000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890750","202201140380916486","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","1.000000","0","2","0","-999999","27","0","35","53","8000.00","8000.00","0.300000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890818","202201140380916958","萨摩耶有限担保","998","萨摩耶风险评价模型","2","-999999","0.931900","0","246","4","56","27","0","60","186","-999999.00","70000.00","0.555600","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890828","202201140380917021","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","1.000000","0","174","1","-999999","32","0","19","63","3000.00","3000.00","1.000000","-999999.0000","0.785700","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047890834","202201140380917050","萨摩耶有限担保","997","","0","-999999","0.000000","0","32","0","-999999","20","0","17","149","-999999.00","-999999.00","0.769200","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047870775","202201140380917395","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","58","0","-999999","18","0","17","33","-999999.00","-999999.00","0.250000","-999999.0000","0.875000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047891028","202201140380917977","萨摩耶有限担保","998","手机归属地验证","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","20","56","-999999.00","-999999.00","0.500000","0.0000","0.500000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047901001","202201140380918090","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型","1","1","-999999.000000","1","281","0","10","23","1","22","15","-999999.00","-999999.00","0.500000","-999999.0000","0.500000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047891125","202201140380918503","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","22","0","31","64","-999999.00","-999999.00","0.727300","-999999.0000","0.954500","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047891169","202201140380918633","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","19","0","34","48","-999999.00","-999999.00","0.571400","-999999.0000","0.857100","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047901135","202201140380918780","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;萨摩耶风险评价模型","5","-999999","-999999.000000","1","10","0","-999999","34","0","37","71","-999999.00","-999999.00","0.739100","-999999.0000","0.869600","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047881280","202201140380919351","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","20","0","48","15","1","14","63","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047901284","202201140380919480","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","1","-999999","-999999.000000","0","-999999","0","-999999","45","0","28","28","-999999.00","-999999.00","0.750000","722.0000","0.900000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047871188","202201140380919506","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","1","1.000000","0","155","0","6","20","0","15","59","3000.00","3000.00","1.000000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"2022-01-14","D072201140047901316","202201140380919603","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","0.889900","0","100","2","40","13","0","56","165","-999999.00","60000.00","0.400000","304.0000","0.700000","0","1","1","1","-999999","-999999"
"2022-01-14","D072201140047891382","202201140380919773","萨摩耶有限担保","998","萨摩耶风险评价模型","0","1","1.000000","0","325","1","10","24","1","17","132","250.00","10110.00","0.700000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047891417","202201140380919911","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","1","1","0.840000","0","5","1","13","16","0","18","134","10000.00","60000.00","0.300000","110.0000","0.900000","1","1","1","0","-999999","-999999"
"2022-01-14","D072201140047911600","202201140380919983","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","28","0","50","42","-999999.00","-999999.00","0.733300","-999999.0000","0.933300","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047891449","202201140380920026","萨摩耶有限担保","997","","0","-999999","0.000000","0","662","0","-999999","9","0","46","160","1000.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047891453","202201140380920051","萨摩耶有限担保","998","近六个月P2P类APP安装过个数;萨摩耶风险评价模型","3","1","0.908500","0","395","0","18","21","0","37","169","5000.00","33700.00","0.411800","-999999.0000","0.941200","1","1","1","0","-999999","-999999"
"2022-01-14","D072201140047881625","202201140380920676","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","-999999.000000","0","-999999","0","-999999","21","0","36","58","-999999.00","-999999.00","0.800000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047881648","202201140380920752","萨摩耶有限担保","997","","1","-999999","0.000000","0","-999999","0","-999999","15","0","66","99","6000.00","6000.00","0.814000","324.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047891622","202201140380920866","萨摩耶有限担保","998","手机归属地验证;贷记卡当前逾期期数大于等于1;萨摩耶风险评价模型","0","1","0.982300","0","276","1","0","24","0","11","50","10000.00","26000.00","0.428600","210.0000","1.000000","2","1","1","0","-999999","1"
"2022-01-14","D072201140047911786","202201140380920899","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","30","10","3","45","48","-999999.00","-999999.00","0.500000","446.0000","0.750000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047871541","202201140380920985","萨摩耶有限担保","998","是否复借;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","2","0.750000","0","49","1","20","24","0","68","165","3000.00","9000.00","0.600000","-999999.0000","0.880000","2","1","1","0","-999999","-999999"
"2022-01-14","D072201140047911809","202201140380920990","萨摩耶有限担保","998","是否复借;手机归属地验证;近3个月人行征信查询次数_人行信息厚","0","-999999","0.000000","0","71","0","-999999","16","0","35","139","-999999.00","-999999.00","0.200000","-999999.0000","0.600000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047871581","202201140380921112","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","1","563","0","38","15","1","13","42","-999999.00","-999999.00","0.538500","-999999.0000","0.923100","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047881857","202201140380921566","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","1","104","0","-999999","31","0","27","106","-999999.00","-999999.00","0.555600","-999999.0000","0.888900","0","1","0","1","-999999","-999999"
"2022-01-14","D072201140047871718","202201140380921627","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","1","-999999","0.833800","0","15","1","-999999","25","0","26","130","3000.00","9000.00","0.500000","-999999.0000","0.625000","0","1","1","0","-999999","-999999"
"2022-01-14","D072201140047911979","202201140380921701","萨摩耶有限担保","998","是否复借;百行三要素验证;近1个月人行征信查询次数_人行信息厚","0","-999999","-999999.000000","0","-999999","0","-999999","15","0","26","25","-999999.00","-999999.00","0.315800","850.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047940069","202201140380922285","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息薄;近3个月百融多头_人行信息薄;萨摩耶风险评价模型","0","-999999","-999999.000000","0","108","0","-999999","24","0","2","6","-999999.00","-999999.00","1.000000","364.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047960075","202201140380922505","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","1","-999999.000000","0","-999999","0","18","12","1","17","62","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047950104","202201140380922539","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","20","0","31","13","-999999.00","-999999.00","0.944400","-999999.0000","0.888900","0","1","0","0","-999999","-999999"
"2022-01-14","D072201140047960087","202201140380922563","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.000000","0","224","0","55","34","0","39","62","-999999.00","-999999.00","0.600000","-999999.0000","0.700000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047940463","202201150380923868","萨摩耶有限担保","997","","0","-999999","0.000000","0","254","0","32","30","1","26","50","12000.00","-999999.00","0.666700","520.0000","0.916700","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047930484","202201150380923869","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","1.000000","0","666","1","-999999","16","0","8","33","5000.00","5000.00","0.250000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047970440","202201150380923870","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","48","0","-999999","18","0","40","43","-999999.00","-999999.00","0.944400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047960434","202201150380923871","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息薄;萨摩耶风险评价模型","1","-999999","0.000000","0","52","0","37","14","0","3","105","-999999.00","0.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047960435","202201150380923872","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","0.037500","0","81","1","-999999","28","0","74","82","3000.00","3000.00","0.896600","-999999.0000","0.965500","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047940471","202201150380923873","萨摩耶有限担保","998","是否复借;手机归属地验证;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","2","-999999","0.000000","0","454","0","44","18","0","40","159","5000.00","-999999.00","0.000000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047930485","202201150380923874","萨摩耶有限担保","998","近1个月百融多头_人行信息厚","0","-999999","0.804900","1","180","0","-999999","10","0","36","124","3000.00","23000.00","0.285700","-999999.0000","0.928600","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047970439","202201150380923875","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","5","-999999","0.786400","0","135","1","-999999","43","0","41","70","11613.00","33000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047940470","202201150380923876","萨摩耶有限担保","998","萨摩耶风险评价模型","0","1","1.000000","0","85","3","24","14","0","16","46","3000.00","5000.00","0.625000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"2022-01-15","D072201150047950446","202201150380923899","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","0","-999999","0.952400","0","69","1","-999999","26","0","317","121","500.00","10000.00","1.000000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047960436","202201150380923901","萨摩耶有限担保","998","贷记卡当前逾期期数大于等于1;近3个月贷记卡连续逾期期数;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","1","2","1.000000","0","140","4","1","24","0","26","43","2000.00","17000.00","0.000000","-999999.0000","1.000000","2","1","1","0","-999999","2"
"2022-01-15","D072201150047940473","202201150380923946","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","-999999","0","28","17","4","22","94","6000.00","6000.00","0.777800","-999999.0000","0.555600","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047950535","202201150380928858","萨摩耶有限担保","998","百行三要素验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","0.000000","0","534","0","-999999","38","0","29","72","5500.00","5500.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047950579","202201150380928997","萨摩耶有限担保","998","手机归属地验证","0","-999999","-999999.000000","0","158","0","-999999","5","0","11","34","-999999.00","-999999.00","0.200000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047960615","202201150380929638","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","1","-999999","1.000000","0","141","0","-999999","61","0","78","39","6000.00","6000.00","0.697000","-999999.0000","0.878800","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047960708","202201150380930396","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","223","0","-999999","14","0","11","39","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047970884","202201150380931068","萨摩耶有限担保","998","萨摩耶风险评价模型","1","1","-999999.000000","0","155","0","12","18","1","25","18","-999999.00","-999999.00","0.714300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047931075","202201150380931876","萨摩耶有限担保","998","贷款五级分类;近24个月贷款累计逾期次数;萨摩耶风险评价模型","0","4","-999999.000000","0","193","0","19","16","3","20","164","-999999.00","-999999.00","0.500000","0.0000","0.750000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047971290","202201150380932904","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","1","-999999","-999999.000000","0","59","1","-999999","36","0","21","29","-999999.00","0.00","0.909100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047931379","202201150380933354","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;萨摩耶风险评价模型","0","-999999","1.000000","0","232","2","-999999","16","0","22","56","7000.00","20000.00","0.200000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047961417","202201150380933487","萨摩耶有限担保","998","百行三要素验证;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","1","-999999","-999999.000000","0","-999999","0","25","26","1","48","33","-999999.00","-999999.00","0.583300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047961453","202201150380933661","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","0.871600","0","23","0","-999999","12","0","24","75","2000.00","91800.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047951424","202201150380933669","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","-999999.000000","0","51","0","-999999","22","0","63","51","-999999.00","-999999.00","0.800000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047951583","202201150380934366","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","342","0","-999999","22","0","36","55","-999999.00","-999999.00","0.923100","156.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047951599","202201150380934429","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","1","-999999","-999999.000000","0","133","0","-999999","29","0","13","50","-999999.00","-999999.00","0.800000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047942000","202201150380934704","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","1","1.000000","1","161","3","19","30","0","33","181","5000.00","55000.00","0.300000","-999999.0000","0.750000","1","1","1","0","-999999","-999999"
"2022-01-15","D072201150047931857","202201150380935246","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","12","0","91","88","-999999.00","-999999.00","0.692300","-999999.0000","0.692300","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047942247","202201150380935829","萨摩耶有限担保","997","","0","-999999","-999999.000000","0","-999999","0","-999999","22","0","38","39","-999999.00","-999999.00","0.857100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047951903","202201150380935919","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","1.000000","0","61","2","-999999","22","0","9","42","3000.00","3000.00","0.833300","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047971990","202201150380935949","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","-999999.000000","0","-999999","0","38","14","2","34","64","-999999.00","-999999.00","0.500000","-999999.0000","0.750000","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047951914","202201150380935989","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","1.000000","0","536","0","-999999","18","0","45","36","1000.00","1000.00","0.666700","-999999.0000","0.933300","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047942311","202201150380936141","萨摩耶有限担保","997","","1","-999999","0.326100","3","7","0","-999999","51","0","86","165","60000.00","60000.00","0.090900","2420.0000","0.727300","0","1","1","1","-999999","-999999"
"2022-01-15","D072201150047942334","202201150380936188","萨摩耶有限担保","998","百行手机在网状态;萨摩耶风险评价模型","0","-999999","-999999.000000","0","171","0","-999999","31","0","104","42","-999999.00","-999999.00","0.782600","-999999.0000","0.956500","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047932069","202201150380936261","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","110","0","-999999","14","0","87","76","5000.00","5000.00","1.000000","0.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047962036","202201150380936287","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息薄;近6个月人行征信查询次数_人行信息薄;近3个月百融多头_人行信息薄;萨摩耶风险评价模型","0","-999999","-999999.000000","0","595","0","-999999","22","0","12","9","-999999.00","-999999.00","1.000000","304.0000","0.833300","0","1","0","0","-999999","-999999"
"2022-01-15","D072201150047972118","202201150380936545","萨摩耶有限担保","998","是否复借;百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","495","0","-999999","18","0","7","24","-999999.00","0.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-15","D072201150047962126","202201150380936680","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚","0","-999999","0.000000","0","224","0","-999999","65","0","60","45","-999999.00","-999999.00","0.520000","418.0000","0.920000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962395","202201160380938009","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近六个月P2P类APP安装过个数","5","-999999","1.000000","0","64","1","46","20","0","20","104","3000.00","7000.00","0.600000","1036.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047942753","202201160380938010","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","1","-999999","0.253700","0","346","0","30","13","1","60","119","1700.00","1700.00","0.960000","-999999.0000","0.960000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047932467","202201160380938011","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","1","0.936500","1","169","0","2","22","1","65","113","5000.00","72000.00","0.352900","-999999.0000","0.941200","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962396","202201160380938012","萨摩耶有限担保","998","手机归属地验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","36","0","-999999","22","0","19","57","-999999.00","0.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962398","202201160380938013","萨摩耶有限担保","997","","0","-999999","1.000000","0","-999999","0","-999999","11","0","48","50","3500.00","3500.00","0.666700","718.0000","0.904800","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047972431","202201160380938014","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","1","-999999","1.000000","1","111","0","-999999","52","0","28","69","10000.00","10000.00","0.888900","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962397","202201160380938015","萨摩耶有限担保","998","手机归属地验证;百行三要素验证","0","-999999","0.127900","1","34","0","-999999","18","0","104","150","1000.00","10000.00","0.692300","-999999.0000","0.974400","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962400","202201160380938016","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚","0","-999999","1.000000","0","81","1","-999999","9","0","29","30","18000.00","18000.00","0.916700","492.0000","0.958300","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962399","202201160380938017","萨摩耶有限担保","998","手机归属地验证;贷记卡当前逾期期数大于等于1;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","0","3","1.000000","0","40","1","1","50","1","34","48","-999999.00","9000.00","0.818200","-999999.0000","1.000000","4","1","1","0","-999999","1"
"2022-01-16","D072201160047952395","202201160380938030","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型","3","-999999","1.000000","0","150","0","39","46","1","101","152","-999999.00","29000.00","0.533300","500.0000","0.933300","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047972497","202201160380938183","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.884600","0","-999999","4","-999999","17","0","70","151","3000.00","43900.00","0.500000","-999999.0000","0.900000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047942943","202201160380943574","萨摩耶有限担保","998","萨摩耶风险评价模型","0","1","1.000000","0","185","1","2","27","1","50","45","8000.00","8000.00","0.833300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047932653","202201160381842636","萨摩耶有限担保","998","手机归属地验证","0","-999999","-999999.000000","1","-999999","0","-999999","19","0","8","22","-999999.00","-999999.00","0.571400","-999999.0000","0.714300","0","1","0","0","-999999","-999999"
"2022-01-16","D072201160047972598","202201160382284626","萨摩耶有限担保","998","近3个月百融多头_人行信息厚;萨摩耶风险评价模型","1","-999999","0.983100","0","535","2","-999999","33","0","65","81","13000.00","54000.00","0.666700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047932678","202201160382284634","萨摩耶有限担保","998","是否复借;百行三要素验证","1","-999999","0.000000","0","-999999","0","-999999","6","0","15","123","1500.00","5000.00","0.571400","-999999.0000","0.857100","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047943080","202201160382284657","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","102","0","-999999","34","0","19","52","-999999.00","-999999.00","0.882400","-999999.0000","0.882400","0","1","0","0","-999999","-999999"
"2022-01-16","D072201160047952541","202201160382284781","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚","0","-999999","0.000000","0","50","0","54","31","0","17","87","-999999.00","-999999.00","0.875000","-999999.0000","0.375000","0","1","1","0","-999999","-999999"
"2022-01-16","D072201160047962600","202201160382285209","萨摩耶有限担保","998","是否复借;贷款五级分类;一般贷款当前逾期期数大于等于1;近24个月贷款累计逾期次数;非循环贷当前逾期金额;萨摩耶风险评价模型","0","4","0.066700","0","135","0","0","7","1","36","68","500.00","7000.00","0.400000","-999999.0000","1.000000","1","1","1","0","1","-999999"
"2022-01-16","D072201160047932717","202201160382285274","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","494","0","-999999","5","0","73","31","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
