"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2021-12-27","D072112270047432569","202112270358853771","萨摩耶有限担保","997",""
"2021-12-27","D072112270047462268","202112270358853534","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-27","D072112270047462268","202112270358853536","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-27","D072112270047432078","202112270357470238","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-27","D072112270047461852","202112270357470239","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-27","D072112270047432079","202112270357470240","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-27","D072112270047432078","202112270357470243","萨摩耶无限担保","997",""
"2021-12-27","D072112270047461852","202112270357470244","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-27","D072112270047432079","202112270357470245","萨摩耶无限担保","997",""
"2021-12-27","D072112270047471759","202112270358844854","萨摩耶有限担保","998","近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-27","D072112270047432525","202112270358853307","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-27","D072112270047471759","202112270358844860","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-27","D072112270047471952","202112270358848702","萨摩耶有限担保","997",""
"2021-12-27","D072112270047432525","202112270358853314","萨摩耶无限担保","997",""
"2021-12-27","D072112270047462022","202112270358846923","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-27","D072112270047462022","202112270358846937","萨摩耶无限担保","997",""
"2021-12-27","D072112270047442681","202112270358849537","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息薄;近3个月人行征信查询次数_人行信息薄;近1个月百融多头_人行信息薄;近3个月百融多头_人行信息薄;萨摩耶风险评价模型"
"2021-12-27","D072112270047442681","202112270358849560","萨摩耶无限担保","997",""
"2021-12-27","D072112270047461905","202112270358844972","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息薄;萨摩耶风险评价模型"
"2021-12-27","D072112270047461905","202112270358844976","萨摩耶无限担保","997",""
"2021-12-27","D072112270047452039","202112270358845766","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-27","D072112270047452039","202112270358845769","萨摩耶无限担保","997",""
"2021-12-27","D072112270047443174","202112270358857801","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-27","D072112270047472364","202112270358856271","萨摩耶无限担保","997",""
"2021-12-27","D072112270047443174","202112270358857807","萨摩耶无限担保","997",""
"2021-12-27","D072112270047472404","202112270358857041","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-27","D072112270047461911","202112270358845010","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-27","D072112270047461911","202112270358845014","萨摩耶无限担保","997",""
"2021-12-27","D072112270047472404","202112270358857047","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-27","D072112270047432207","202112270358845784","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-27","D072112270047432207","202112270358845785","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-28","D072112280047462910","202112280360241212","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-28","D072112280047453372","202112280360249152","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-28","D072112280047462803","202112280358860167","萨摩耶有限担保","998","是否复借;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-28","D072112280047452889","202112280358860168","萨摩耶无限担保","998","百行手机在网状态"
"2021-12-28","D072112280047462804","202112280358860169","萨摩耶无限担保","997",""
"2021-12-28","D072112280047462803","202112280358860170","萨摩耶无限担保","997",""
"2021-12-28","D072112280047453385","202112280360249227","萨摩耶有限担保","998","贷记卡当前逾期期数大于等于3;贷记卡当前逾期期数大于等于1;近24个月贷记卡累计逾期次数;近12个月贷记卡连续逾期期数;近3个月贷记卡连续逾期期数;萨摩耶风险评价模型"
"2021-12-28","D072112280047453385","202112280360249231","萨摩耶无限担保","998","贷记卡当前逾期期数大于等于1;萨摩耶风险评价模型_无限"
"2021-12-28","D072112280047444126","202112280360248733","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2021-12-28","D072112280047444126","202112280360248742","萨摩耶无限担保","997",""
"2021-12-28","D072112280047472753","202112280360241907","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-28","D072112280047472753","202112280360241924","萨摩耶无限担保","997",""
"2021-12-28","D072112280047444085","202112280360248101","萨摩耶无限担保","997",""
"2021-12-28","D072112280047462910","202112280360241203","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-01-05","D072201050047631213","202201050371305009","萨摩耶有限担保","998","是否复借;百行三要素验证;萨摩耶风险评价模型"
